Code,Smell
"public class House {

    // House address
    private String address;

    // Number of rooms
    private int rooms;

}",1
"public class House {

    // House address
    private String address;
    private int rooms;

}",0
"public class Course {

    // Course title
    private String title;

    // Course credits
    private int credits;

    // Instructor of the course
    private String instructor;


    // Get course title
    public String getTitle() {
        return title;
    }

    // Set course title
    public void setTitle(String title) {
        this.title = title;
    }

    // Get course credits
    public int getCredits() {
        return credits;
    }

    // Set course credits
    public void setCredits(int credits) {
        this.credits = credits;
    }

    // Get course instructor
    public String getInstructor() {
        return instructor;
    }

}",1
"public class Course {

    // Course title
    private String title;

    // Course credits
    private int credits;

    // Instructor of the course
    private String instructor;


    // Get course title
    public String getTitle() {
        return title;
    }

    // Set course title
    public void setTitle(String title) {
        this.title = title;
    }

    // Get course credits
    public int getCredits() {
        return credits;
    }

    // Set course credits
    // Get course instructor
    public String getInstructor() {
        return instructor;
    }

}",1
"public class Bookstore {

    // Name of the bookstore
    private String name;

    // Address of the bookstore
    private String address;

    // Number of books in the store
    private int numBooks;

    // Constructor to initialize bookstore
    public Bookstore(String name, String address, int numBooks) {
        this.name = name;
        this.address = address;
        this.numBooks = numBooks;
    }

}",1
"public class Bookstore {

    // Name of the bookstore
    private String name;

    // Address of the bookstore
    private String address;

    // Constructor to initialize bookstore
    public Bookstore(String name, String address, int numBooks) {
        this.name = name;
        this.address = address;
        this.numBooks = numBooks;
    }

}",1
"public class Game {

    // Title of the game
    private String title;

   
    // Get game title
    public String getTitle() {
        return title;
    }

    // Set game title
    public void setTitle(String title) {
        this.title = title;
    }

    // Get game genre
    public String getGenre() {
        return genre;
    }

    // Set game genre
    public void setGenre(String genre) {
        this.genre = genre;
    }

    // Get release year
    public int getReleaseYear() {
        return releaseYear;
    }

    // Set release year
    public void setReleaseYear(int releaseYear) {
        this.releaseYear = releaseYear;
    }
}",1
"public class Game {
   
    // Get game title
    public String getTitle() {
        return title;
    }

    // Set game title
    public void setTitle(String title) {
        this.title = title;
    }

    // Get game genre
    public String getGenre() {
        return genre;
    }

    // Set game genre
    public void setGenre(String genre) {
        this.genre = genre;
    }

    // Get release year
    public int getReleaseYear() {
        return releaseYear;
    }

    // Set release year
    public void setReleaseYear(int releaseYear) {
        this.releaseYear = releaseYear;
    }
}",1
"public class Calculator {

    // Add two numbers
    public int add(int a, int b) {
        return a + b;
    }

    // Subtract two numbers
    public int subtract(int a, int b) {
        return a - b;
    }

    // Multiply two numbers
    public int multiply(int a, int b) {
        return a * b;
    }

    // Divide two numbers
    public int divide(int a, int b) {
        return a / b;
    }

    // Get the remainder
    public int modulus(int a, int b) {
        return a % b;
    }
}",1
"public class Calculator {

    // Add two numbers
    public int add(int a, int b) {
        return a + b;
    }

    // Subtract two numbers
    public int subtract(int a, int b) {
        return a - b;
    }

    // Multiply two numbers
    // Divide two numbers
    // Get the remainder
    public int modulus(int a, int b) {
        return a % b;
    }
}",1
"public class TV {

    // TV brand
    private String brand;

    // Screen size
    private int size;

    // TV resolution
    private String resolution;

    // Constructor to initialize TV
    public TV(String brand, int size, String resolution) {
        this.brand = brand;
        this.size = size;
        this.resolution = resolution;
    }

    // Get TV brand
    public String getBrand() {
        return brand;
    }

    // Set TV brand
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get screen size
    public int getSize() {
        return size;
    }

    // Set screen size
    public void setSize(int size) {
        this.size = size;
    }

    // Get resolution
    public String getResolution() {
        return resolution;
    }

    // Set resolution
    public void setResolution(String resolution) {
        this.resolution = resolution;
    }
}",1
"public class TV {

    // TV brand
    private String brand;


    // Constructor to initialize TV
    public TV(String brand, int size, String resolution) {
        this.brand = brand;

    }

    // Get TV brand
    public String getBrand() {
        return brand;
    }

    // Set TV brand
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get screen size
    public int getSize() {
        return size;
    }

    // Set screen size
    public void setSize(int size) {
        this.size = size;
    }

    // Get resolution
    public String getResolution() {
        return resolution;
    }

    // Set resolution
    public void setResolution(String resolution) {
        this.resolution = resolution;
    }
}",1
"public class Smartphone {

    // Smartphone brand
    private String brand;

    // Model of the smartphone
    private String model;

    // Storage capacity in GB
    private int storage;

    // Constructor to initialize smartphone
    public Smartphone(String brand, String model, int storage) {
        this.brand = brand;
    }

    // Get smartphone brand
    public String getBrand() {
        return brand;
    }

    // Set smartphone brand
    public void setBrand(String brand) {
        this.brand = brand;
    }


}",1
"public class Smartphone {

    // Smartphone brand
    private String brand;

    // Model of the smartphone
    private String model;

    // Constructor to initialize smartphone
    public Smartphone(String brand, String model, int storage) {
        this.brand = brand;
    }

    // Get smartphone brand
    public String getBrand() {
        return brand;
    }

    // Set smartphone brand
    public void setBrand(String brand) {
        this.brand = brand;
    }


}",1
"public class Student {

    // Student name
    private String name;

    // Student ID
    private int id;

    // Student grade
    private double grade;

    // Constructor to initialize student
    public Student(String name, int id, double grade) {
        this.name = name;
        this.id = id;
    }

    // Get student name
    public String getName() {
        return name;
    }

    // Set student name
    public void setName(String name) {
        this.name = name;
    }

    // Get student ID
    public int getId() {
        return id;
    }

    // Set student ID
    public void setId(int id) {
        this.id = id;
    }

    // Get student grade
    public double getGrade() {
        return grade;
    }

    // Set student grade
    public void setGrade(double grade) {
        this.grade = grade;
    }
}",1
"public class Student {

    // Student grade
    private double grade;

    // Constructor to initialize student
    public Student(String name, int id, double grade) {
        this.name = name;
        this.id = id;
    }

    // Get student name
    public String getName() {
        return name;
    }

    // Set student name
    public void setName(String name) {
        this.name = name;
    }

    // Get student ID
    public int getId() {
        return id;
    }

    // Set student ID
    public void setId(int id) {
        this.id = id;
    }

    // Get student grade
    public double getGrade() {
        return grade;
    }

    // Set student grade
    public void setGrade(double grade) {
        this.grade = grade;
    }
}",1
"public class Example1 {
    // This class demonstrates a simple calculation
    private int a;  // First number
    private int b;  // Second number

    /* Constructor */
    public Example1(int a, int b) {
        this.a = a;
        this.b = b;
    }

    // Adds two numbers
    public int add() {
        return a + b; // Returns sum
    }
}",1
"public class Example2 {
    // This class contains a string manipulation example
    private String message;  // The message to process

    /* Constructor to initialize the message */
    public Example2(String message) {
        this.message = message;
    }

    // Returns the message in uppercase
    public String toUpperCase() {
        return message.toUpperCase();  // Convert to upper case
    }

    // Returns the length of the message
    public int length() {
        return message.length();  // Get string length
    }
}",1
"public class Example3 {
    // A basic class with a multiplication method

    /* Method to multiply two numbers */
    public int multiply(int a, int b) {
        return a * b;  // Return the product
    }
}",1
"public class Example4 {
    // This class demonstrates a simple loop
    private int n;  // Number of iterations

    /* Constructor */
    public Example4(int n) {
        this.n = n;
    }

    // Print numbers from 1 to n
    public void printNumbers() {
        for (int i = 1; i <= n; i++) {
            System.out.println(i);  // Print each number
        }
    }
}",1
"public class Example5 {
    // A class to hold person details
    private String name;  // Person's name
    private int age;      // Person's age

    /* Constructor */
    public Example5(String name, int age) {
        this.name = name;
        this.age = age;
    }

    // Returns the person's name
    public String getName() {
        return name;  // Return name
    }

    // Returns the person's age
    public int getAge() {
        return age;  // Return age
    }
}
",1
"public class Example6 {
    // Demonstrating an array sum
    private int[] numbers;  // Array of numbers

    /* Constructor */
    public Example6(int[] numbers) {
        this.numbers = numbers;
    }

    // Sum all the numbers in the array
    public int sum() {
        int sum = 0;  // Initialize sum
        for (int number : numbers) {
            sum += number;  // Add each number to sum
        }
        return sum;  // Return total sum
    }
}",0
"public class Example7 {
    // This class reverses a string
    private String text;  // Text to reverse

    /* Constructor */
    public Example7(String text) {
        this.text = text;
    }

    // Reverse the string
    public String reverse() {
        return new StringBuilder(text).reverse().toString();  // Reverse text
    }
}",1
"public class Example8 {
    // Basic bank account class
    private double balance;  // Account balance

    /* Constructor */
    public Example8(double initialBalance) {
        this.balance = initialBalance;
    }

    // Deposit money into the account
    public void deposit(double amount) {
        balance += amount;  // Add to balance
    }

    // Withdraw money from the account
    public void withdraw(double amount) {
        balance -= amount;  // Subtract from balance
    }

    // Return the current balance
    public double getBalance() {
        return balance;  // Return balance
    }
}",1
"public class Example9 {
    // A simple counter class
    private int count;  // Counter value

    /* Constructor */
    public Example9() {
        this.count = 0;
    }

    // Increment the counter
    public void increment() {
        count++;  // Increase count by 1
    }

    // Get the current counter value
    public int getCount() {
        return count;  // Return counter value
    }
}",1
"public class Example10 {
    // This class checks if a number is even
    private int number;  // Number to check

    /* Constructor */
    public Example10(int number) {
        this.number = number;
    }

    // Check if the number is even
    public boolean isEven() {
        return number % 2 == 0;  // Return true if even
    }
}",1
"public class Example11 {
    // Class to demonstrate factorial calculation
    private int number;  // The number to calculate factorial

    /* Constructor to initialize the number */
    public Example11(int number) {
        this.number = number;
    }

    // Method to calculate factorial
    // Method to calculate factorial
    public int factorial() {
        int result = 1;
        for (int i = 1; i <= number; i++) {
            result *= i;  // Multiply each number
        }
        return result;  // Return the factorial result
    }
}",1
"public class Example12 {
    // Class to calculate the area of a circle
    private double radius;  // Circle radius

    /* Constructor to initialize the radius */
    public Example12(double radius) {
        this.radius = radius;
    }

    // Method to calculate area
    public double calculateArea() {
        return Math.PI * radius * radius;  // Formula for area of a circle
    }
}",1
"public class Example13 {
    // Class to hold a 2D point
    private int x;  // X-coordinate
    private int y;  // Y-coordinate

    /* Constructor to initialize coordinates */
    public Example13(int x, int y) {
        this.x = x;
        this.y = y;
    }

    // Method to display the point
    public void display() {
        System.out.println(""("" + x + "", "" + y + "")"");  // Print the coordinates
    }
}",1
"public class Example14 {
    // Class to calculate the sum of digits of a number
    private int number;  // The number to sum digits from

    /* Constructor */
    public Example14(int number) {
        this.number = number;
    }

    // Method to sum digits
    public int sumDigits() {
        int sum = 0;
        while (number > 0) {
            sum += number % 10;  // Add the last digit to sum
            number /= 10;  // Remove the last digit
        }
        return sum;  // Return the sum of digits
    }
}",0
"public class Example15 {
    // Class to calculate the maximum of three numbers
    private int a, b, c;  // Three numbers

    /* Constructor */
    public Example15(int a, int b, int c) {
        this.a = a;
        this.b = b;
        this.c = c;
    }

    // Method to find maximum
    public int max() {
        return Math.max(a, Math.max(b, c));  // Return the largest number
    }
}",1
"public class Example16 {
    // Class to check if a number is prime
    private int number;  // The number to check

    /* Constructor */
    public Example16(int number) {
        this.number = number;
    }

    // Method to check if prime
    // Method to check if prime
    public boolean isPrime() {
        if (number <= 1) return false;
        for (int i = 2; i < number; i++) {
            if (number % i == 0) return false;  // Not prime if divisible
        }
        return true;  // Return true if prime
    }
}",1
"public class Example17 {
    // Class to swap two numbers
    private int x;  // First number
    private int y;  // Second number

    /* Constructor */
    public Example17(int x, int y) {
        this.x = x;
        this.y = y;
    }

    // Method to swap numbers
    public void swap() {
        int temp = x;  // Use a temporary variable for swapping
        x = y;
        y = temp;
    }

    // Method to display numbers
    public void display() {
        System.out.println(""x: "" + x + "", y: "" + y);  // Print x and y
    }
}",0
"public class Example18 {
    // Class to demonstrate temperature conversion
    private double celsius;  // Temperature in Celsius

    /* Constructor */
    public Example18(double celsius) {
        this.celsius = celsius;
    }

    // Method to convert to Fahrenheit
    public double toFahrenheit() {
        return (celsius * 9 / 5) + 32;  // Formula for Celsius to Fahrenheit
    }
}",1
"public class Example19 {
    // Class to generate a random number between a range
    private int min;  // Minimum range
    private int max;  // Maximum range

    /* Constructor */
    public Example19(int min, int max) {
        this.min = min;
        this.max = max;
    }

    // Method to generate random number
    public int getRandomNumber() {
        return (int)(Math.random() * (max - min + 1) + min);  // Return random number
    }
}",1
"public class Example20 {
    // Class to reverse an array
    private int[] arr;  // Array to reverse

    /* Constructor */
    public Example20(int[] arr) {
        this.arr = arr;
    }

    // Method to reverse the array
    public void reverseArray() {
        for (int i = 0; i < arr.length / 2; i++) {
            int temp = arr[i];  // Temporary swap variable
            arr[i] = arr[arr.length - i - 1];
            arr[arr.length - i - 1] = temp;
        }
    }

    // Method to display array
    public void display() {
        for (int num : arr) {
            System.out.print(num + "" "");  // Print each element
        }
        System.out.println();
    }
}",0
"public class Example21 {
    // Class to find the minimum number in an array
    private int[] arr;  // Array of numbers

    /* Constructor */
    public Example21(int[] arr) {
        this.arr = arr;
    }

    // Method to find the minimum number
    public int findMin() {
        int min = arr[0];
        for (int num : arr) {
            if (num < min) {
                min = num;  // Update minimum
            }
        }
        return min;  // Return minimum value
    }
}",0
"public class Example22 {
    // Class to calculate the power of a number
    private int base;   // Base number
    private int exponent;  // Exponent

    /* Constructor */
    public Example22(int base, int exponent) {
        this.base = base;
        this.exponent = exponent;
    }

    // Method to calculate power
    public int calculatePower() {
        int result = 1;
        for (int i = 0; i < exponent; i++) {
            result *= base;  // Multiply base for each iteration
        }
        return result;  // Return result of base^exponent
    }
}",0
"public class Example23 {
    // Class to demonstrate string concatenation
    private String firstName;  // First name
    private String lastName;   // Last name

    /* Constructor */
    public Example23(String firstName, String lastName) {
        this.firstName = firstName;
        this.lastName = lastName;
    }

    // Method to concatenate first and last names
    public String getFullName() {
        return firstName + "" "" + lastName;  // Concatenate with a space
    }
}",1
"public class Example24 {
    // Class to find the greatest common divisor (GCD)
    private int a;  // First number
    private int b;  // Second number

    /* Constructor */
    public Example24(int a, int b) {
        this.a = a;
        this.b = b;
    }

    // Method to calculate GCD
    public int gcd() {
        while (b != 0) {
            int temp = b;
            b = a % b;
            a = temp;  // Use the Euclidean algorithm
        }
        return a;  // Return the GCD
    }
}",0
"public class ABC {
    // Class to demonstrate the use of switch-case
    private int day;  // Day number

    /* Constructor */
    public ABC(int day) {
        this.day = day;
    }

    // Method to get day of the week
    public String getDayOfWeek() {
        switch (day) {
            case 1: return ""Sunday"";
            case 2: return ""Monday"";
            case 3: return ""Tuesday"";
            case 4: return ""Wednesday"";
            case 5: return ""Thursday"";
            case 6: return ""Friday"";
            case 7: return ""Saturday"";
            default: return ""Invalid day"";
        }
    }
}",0
"public class Example26 {
    // Class to convert kilometers to miles
    private double kilometers;  // Distance in kilometers

    /* Constructor */
    public Example26(double kilometers) {
        this.kilometers = kilometers;
    }

    // Method to convert kilometers to miles
    public double toMiles() {
        return kilometers * 0.621371;  // Conversion factor
    }
}",1
"public class Example27 {
    // Class to demonstrate string reversal
    private String input;  // Input string

    /* Constructor */
    public Example27(String input) {
        this.input = input;
    }

    // Method to reverse the string
    public String reverseString() {
        return new StringBuilder(input).reverse().toString();  // Reverse string
    }
}",1
"public class Example28 {
    // Class to count vowels in a string
    private String text;  // Input text

    /* Constructor */
    public Example28(String text) {
        this.text = text;
    }

    // Method to count vowels
    public int countVowels() {
        int count = 0;
        for (char ch : text.toCharArray()) {
            if (ch == 'a' || ch == 'e' || ch == 'i' || ch == 'o' || ch == 'u' ||
                ch == 'A' || ch == 'E' || ch == 'I' || ch == 'O' || ch == 'U') {
                count++;  // Increment for vowels
            }
        }
        return count;  // Return vowel count
    }
}",0
"public class Example29 {
    // Class to demonstrate palindrome check
    private String text;  // Input text

    /* Constructor */
    public Example29(String text) {
        this.text = text;
    }

    // Method to check if the string is a palindrome
    public boolean isPalindrome() {
        String reversed = new StringBuilder(text).reverse().toString();
        return text.equals(reversed);  // Return true if palindrome
    }
}",1
"public class Example30 {
    // Class to demonstrate linear search in an array
    private int[] arr;  // Array of numbers

    /* Constructor */
    public Example30(int[] arr) {
        this.arr = arr;
    }

    // Method to search for a number
    // Method to search for a number
    public boolean search(int target) {
        for (int num : arr) {
            if (num == target) {
                return true;  // Return true if found
            }
        }
        return false;  // Return false if not found
    }
}
",1
"public class Example31 {
    // Class to calculate square of a number
    private int number;  // The number to be squared

    /* Constructor */
    public Example31(int number) {
        this.number = number;
    }

    // Method to calculate square
    public int calculateSquare() {
        return number * number;  // Multiply number by itself
    }
}",1
"public class Example32 {
    // Class to represent a Rectangle
    private int length;  // Length of the rectangle
    private int width;   // Width of the rectangle

    /* Constructor */
    public Example32(int length, int width) {
        this.length = length;
        this.width = width;
    }

    // Method to calculate area
    public int calculateArea() {
        return length * width;  // Formula for area of a rectangle
    }
}",1
"public class Example33 {
    // Class to demonstrate reversing an integer
    private int number;  // The number to be reversed

    /* Constructor */
    public Example33(int number) {
        this.number = number;
    }

    // Method to reverse the number
    public int reverseNumber() {
        int reversed = 0;
        while (number != 0) {
            int digit = number % 10;
            reversed = reversed * 10 + digit;  // Append the digit to reversed
            number /= 10;
        }
        return reversed;  // Return the reversed number
    }
}",0
"public class Example34 {
    // Class to check if a number is even
    private int number;  // The number to check

    /* Constructor */
    public Example34(int number) {
        this.number = number;
    }

    // Method to check if the number is even
    public boolean isEven() {
        return number % 2 == 0;  // True if the number is divisible by 2
    }
}",1
"public class Example35 {
    // Class to calculate compound interest
    private double principal;  // Principal amount
    private double rate;       // Rate of interest
  
    /* Constructor */
    public Example35(double principal, double rate, int time) {
        this.principal = principal;
        this.rate = rate;
        this.time = time;
    }

    // Method to calculate compound interest
    public double calculateInterest() {
        return principal * Math.pow((1 + rate / 100), time);  // Compound interest formula
    }
}",0
"public class Example36 {
    // Class to calculate factorial recursively
    private int number;  // The number to calculate factorial for

    /* Constructor */
    public Example36(int number) {
        this.number = number;
    }

    // Recursive method to calculate factorial
    public int factorial(int n) {
        if (n <= 1) return 1;  // Base case
        return n * factorial(n - 1);  // Recursive call
    }
}",1
"public class Example37 {
    // Class to find the maximum number in an array
    private int[] arr;  // Array of numbers

    /* Constructor */
    public Example37(int[] arr) {
        this.arr = arr;
    }

    // Method to find maximum
    public int findMax() {
        int max = arr[0];
        for (int num : arr) {
            if (num > max) {
                max = num;  // Update max if a larger number is found
            }
        }
        return max;  // Return the maximum number
    }
}",0
"public class Example38 {
    // Class to simulate rolling a die
    private int sides;  // Number of sides on the die

    /* Constructor */
    public Example38(int sides) {
        this.sides = sides;
    }

    // Method to roll the die and return a random number
    public int roll() {
        return (int)(Math.random() * sides) + 1;  // Return random number between 1 and sides
    }
}",1
"public class ABC{
    // Class to check if a string is a valid email
    private String email;  // The email string

    /* Constructor */
    public ABC(String email) {
        this.email = email;
    }

    // Method to check if the email is valid
    public boolean isValidEmail() {
        return email.contains(""@"") && email.contains(""."");  // Check for '@' and '.'
    }
}
",1
"public class Example40 {
    // Class to calculate sum of elements in an array
    private int[] arr;  // Array of numbers

    /* Constructor */
    public Example40(int[] arr) {
        this.arr = arr;
    }

    // Method to calculate sum
    public int calculateSum() {
        int sum = 0;
        for (int num : arr) {
            sum += num;  // Add each number to sum
        }
        return sum;  // Return the sum
    }
}",0
"public class Example40 {
    // Class to calculate sum of elements in an array

    /* Constructor */
    public Example40(int[] arr) {
        this.arr = arr;
    }

    // Method to calculate sum
    public int calculateSum() {
        int sum = 0;
        for (int num : arr) {
            sum += num;  // Add each number to sum
        }
        return sum;  // Return the sum
    }
}
",1
"public class Example41 {
    // Class to check if a number is odd
    private int number;  // The number to check

    /* Constructor */
    public Example41(int number) {
        this.number = number;
    }

    // Method to check if the number is odd
    public boolean isOdd() {
        return number % 2 != 0;  // True if the number is not divisible by 2
    }
}",1
"public class Example42 {
    // Class to demonstrate simple multiplication
    private int a;  // First number
    private int b;  // Second number

    /* Constructor */
    public Example42(int a, int b) {
        this.a = a;
        this.b = b;
    }

    // Method to multiply the two numbers
    public int multiply() {
        return a * b;  // Multiply a and b
    }
}",1
"public class Example43 {
    // Class to convert Celsius to Kelvin
    private double celsius;  // Temperature in Celsius

    /* Constructor */
    public Example43(double celsius) {
        this.celsius = celsius;
    }

    // Method to convert to Kelvin
    public double toKelvin() {
        return celsius + 273.15;  // Formula for Celsius to Kelvin
    }
}",1
"public class Example43 {
    // Class to convert Celsius to Kelvin

    /* Constructor */
    public Example43(double celsius) {
        this.celsius = celsius;
    }

    // Method to convert to Kelvin
    public double toKelvin() {
        return celsius + 273.15;  // Formula for Celsius to Kelvin
    }
}",1
"public class Example44 {
    // Class to reverse a string recursively
    private String text;  // Input string

    /* Constructor */
    public Example44(String text) {
        this.text = text;
    }

    // Recursive method to reverse the string
    public String reverse(String s) {
        if (s.isEmpty()) return s;  // Base case
        return reverse(s.substring(1)) + s.charAt(0);  // Recursive call
    }
}",1
"public class Example45 {
    // Class to check if a year is a leap year
    private int year;  // The year to check

    /* Constructor */
    public Example45(int year) {
        this.year = year;
    }

    // Method to check if the year is a leap year
    public boolean isLeapYear() {
        return (year % 4 == 0 && year % 100 != 0) || (year % 400 == 0);  // Leap year condition
    }
}",1
"public class Example46 {
    // Class to calculate perimeter of a rectangle
    private int length;  // Length of the rectangle
    private int width;   // Width of the rectangle

    /* Constructor */
    public Example46(int length, int width) {
        this.length = length;
        this.width = width;
    }

    // Method to calculate perimeter
    public int calculatePerimeter() {
        return 2 * (length + width);  // Formula for perimeter of a rectangle
    }
}",1
"public class Example47 {
    // Class to generate Fibonacci sequence up to n numbers
    private int n;  // Number of Fibonacci numbers to generate

    /* Constructor */
    public Example47(int n) {
        this.n = n;
    }

    // Method to generate Fibonacci sequence
    public void generateFibonacci() {
        int a = 0, b = 1;
        for (int i = 0; i < n; i++) {
            System.out.print(a + "" "");  // Print current Fibonacci number
            int next = a + b;
            a = b;
            b = next;  // Move to the next number
        }
    }
}",0
"public class Example48 {
    // Class to demonstrate finding the median of an array
    private int[] arr;  // Array of numbers

    /* Constructor */
    public Example48(int[] arr) {
        this.arr = arr;
    }

    // Method to find median
    public double findMedian() {
        Arrays.sort(arr);  // Sort the array
        int n = arr.length;
        if (n % 2 == 0) {
            return (arr[n / 2 - 1] + arr[n / 2]) / 2.0;  // Return average of middle two
        } else {
            return arr[n / 2];  // Return middle element
        }
    }
}",0
"public class Example49 {
    // Class to check if a number is prime
    private int number;  // The number to check

    /* Constructor */
    public Example49(int number) {
        this.number = number;
    }

    // Method to check if the number is prime
    public boolean isPrime() {
        if (number <= 1) return false;  // Negative numbers and 0/1 are not prime
        for (int i = 2; i <= Math.sqrt(number); i++) {
            if (number % i == 0) return false;  // Number is divisible by another number
        }
        return true;  // Number is prime
    }
}",0
"public class Example49 {
    // Class to check if a number is prime

    /* Constructor */
    public Example49(int number) {
        this.number = number;
    }

    // Method to check if the number is prime
    public boolean isPrime() {
        if (number <= 1) return false;  // Negative numbers and 0/1 are not prime
        for (int i = 2; i <= Math.sqrt(number); i++) {
            if (number % i == 0) return false;  // Number is divisible by another number
        }
        return true;  // Number is prime
    }
}",0
"public class Example50 {
    // Class to check if a number is a perfect square
    private int number;  // The number to check

    /* Constructor */
    public Example50(int number) {
        this.number = number;
    }

    // Method to check if the number is a perfect square
    public boolean isPerfectSquare() {
        int sqrt = (int)Math.sqrt(number);  // Find the square root
        return sqrt * sqrt == number;  // Return true if square of sqrt equals the number
    }
}",1
"public class TemperatureConverter {
    // Class to convert temperatures between Celsius and Fahrenheit
    private double celsius;  // Temperature in Celsius

    /* Constructor */
    public TemperatureConverter(double celsius) {
        this.celsius = celsius;
    }

    // Method to convert Celsius to Fahrenheit
    public double toFahrenheit() {
        return (celsius * 9/5) + 32;  // Conversion formula
    }
}",1
"public class CircleArea {
    // Class to calculate the area of a circle
    private double radius;  // Radius of the circle

    /* Constructor */
    public CircleArea(double radius) {
        this.radius = radius;
    }

    // Method to calculate area
    public double calculateArea() {
        return Math.PI * radius * radius;  // Area formula
    }
}
",1
"public class StringManipulator {
    // Class to manipulate strings
    private String text;  // Input string

    /* Constructor */
    public StringManipulator(String text) {
        this.text = text;
    }

    public String toUpperCase() {
        return text.toUpperCase();  // Convert to uppercase
    }
}",0
"public class PrimeChecker {
    // Class to check if a number is prime
    private int number;  // The number to check

    /* Constructor */
    public PrimeChecker(int number) {
        this.number = number;
    }

    // Method to check for primality
    public boolean isPrime() {
        if (number <= 1) return false;  // Not prime if less than or equal to 1
        for (int i = 2; i <= Math.sqrt(number); i++) {
            if (number % i == 0) return false;  // Divisible by i, not prime
        }
        return true;  // Number is prime
    }
}",0
"public class PrimeChecker {
    // Class to check if a number is prime
    private int number;  // The number to check

    /* Constructor */
    public PrimeChecker(int number) {
        this.number = number;
    }

    // Method to check for primality
    public boolean isPrime() {
      
        for (int i = 2; i <= Math.sqrt(number); i++) {
            if (number % i == 0) return false;  // Divisible by i, not prime
        }
        return true;  // Number is prime
    }
}",0
"public class PrimeChecker {
    // Class to check if a number is prime

    /* Constructor */
    public PrimeChecker(int number) {
        this.number = number;
    }

    // Method to check for primality
    public boolean isPrime() {
      
        for (int i = 2; i <= Math.sqrt(number); i++) {
            if (number % i == 0) return false;  // Divisible by i, not prime
        }
        return true;  // Number is prime
    }
}",1
"public class PalindromeChecker {
    // Class to check if a string is a palindrome
    private String text;  // Input string

    /* Constructor */
    public PalindromeChecker(String text) {
        this.text = text;
    }

    // Method to check for palindrome
    public boolean isPalindrome() {
        String reversed = new StringBuilder(text).reverse().toString();
        return text.equals(reversed);  // Check if original equals reversed
    }
}
",1
"public class FactorialCalculator {
    // Class to calculate factorial of a number
    private int number;  // The number to calculate factorial for

    /* Constructor */
    public FactorialCalculator(int number) {
        this.number = number;
    }

    // Recursive method to calculate factorial
    public int factorial(int n) {
        if (n <= 1) return 1;  // Base case for recursion
        return n * factorial(n - 1);  // Recursive call
    }
}
",1
"public class FibonacciGenerator {
    // Class to generate Fibonacci numbers
    private int count;  // Number of Fibonacci numbers to generate

    /* Constructor */
    public FibonacciGenerator(int count) {
        this.count = count;
    }

    // Method to generate Fibonacci sequence
    public void generateFibonacci() {
        int a = 0, b = 1;
        for (int i = 0; i < count; i++) {
            System.out.print(a + "" "");  // Print current Fibonacci number
            int next = a + b;
            a = b;
            b = next;  // Move to next number
        }
    }
}",0
"public class SumCalculator {
    // Class to calculate the sum of an array
    private int[] numbers;  // Array of integers

    /* Constructor */
    public SumCalculator(int[] numbers) {
        this.numbers = numbers;
    }

    // Method to calculate the sum
    public int calculateSum() {
        for (int num : numbers) {
            sum += num;  // Add each number to sum
        }
        return sum;  // Return the total sum
    }
}",0
"public class SumCalculator {
    // Class to calculate the sum of an array

    /* Constructor */
    public SumCalculator(int[] numbers) {
        this.numbers = numbers;
    }

    // Method to calculate the sum
    public int calculateSum() {
        for (int num : numbers) {
            sum += num;  // Add each number to sum
        }
        return sum;  // Return the total sum
    }
}",1
"public class RectanglePerimeter {
    // Class to calculate the perimeter of a rectangle
    private int length;  // Length of the rectangle
    private int width;   // Width of the rectangle

    /* Constructor */
    public RectanglePerimeter(int length, int width) {
        this.length = length;
        this.width = width;
    }

    // Method to calculate perimeter
    public int calculatePerimeter() {
        return 2 * (length + width);  // Perimeter formula
    }
}",1
"public class LeapYearChecker {
    // Class to check if a year is a leap year
    private int year;  // The year to check

    /* Constructor */
    public LeapYearChecker(int year) {
        this.year = year;
    }

    // Method to check for leap year
    public boolean isLeapYear() {
        return (year % 4 == 0 && year % 100 != 0) || (year % 400 == 0);  // Leap year condition
    }
}",1
"public class NumberReverser {
    // Class to reverse a number
    private int number;  // The number to reverse

    /* Constructor */
    public NumberReverser(int number) {
        this.number = number;
    }

    // Method to reverse the number
    public int reverse() {
        int reversed = 0;
        while (number != 0) {
            int digit = number % 10;
            reversed = reversed * 10 + digit;  // Append digit to reversed
            number /= 10;  // Remove last digit
        }
        return reversed;  // Return the reversed number
    }
}",0
"public class GCD {
    // Class to find the Greatest Common Divisor (GCD)
    private int a;  // First number
    private int b;  // Second number

    /* Constructor */
    public GCD(int a, int b) {
        this.a = a;
        this.b = b;
    }

    // Method to calculate GCD using Euclidean algorithm
    public int calculateGCD() {
        while (b != 0) {
            int temp = b;
            b = a % b;  // Remainder
            a = temp;  // Update a
        }
        return a;  // Return GCD
    }
}",0
"public class OddEvenChecker {
    // Class to check if a number is odd or even
    private int number;  // The number to check

    /* Constructor */
    public OddEvenChecker(int number) {
        this.number = number;
    }

    // Method to check if the number is even
    public boolean isEven() {
        return number % 2 == 0;  // Return true if even
    }
}",1
